Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
0,Defector,4.4799999999999995,0.0,3.0,0.0,0.0,0.0,0.6633855692951703,0.3366144307048296,0.0,0.0,0.0,0.0,3.5,0.89,5.49,2.46,0.1,0.01,73,24,probabilistic,4,5
1,Cycler DC,3.0849999999999995,0.49725854070012654,2.0,0.0,0.2802075818835596,0.2170338382508439,0.2248617332416215,0.2778968466239751,0.0,0.0,1.0,1.0,3.5,0.89,5.49,2.46,0.1,0.01,73,24,probabilistic,4,5
2,Meta Mixer: 3 players,3.0776388888888895,0.5078382838283828,1.0,0.3150684931506849,0.28682032812348557,0.22081893567912889,0.2126623948229245,0.279698341374461,0.3917674247245202,0.5858314479638009,0.47902017024426347,0.6208208778866792,3.5,0.89,5.49,2.46,0.1,0.01,73,24,probabilistic,4,5
3,Cooperator,1.7600000000000005,1.0,0.0,1.0,0.33694307657025635,0.6630569234297435,0.0,0.0,1.0,1.0,0.0,0.0,3.5,0.89,5.49,2.46,0.1,0.01,73,24,probabilistic,4,5
0,Defector,3.3043244033852854,0.0,14.0,0.0,0.0,0.0,0.39653417581038897,0.603465824189611,0.0,0.0,0.0,0.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
1,Meta Winner: 14 players,3.1204628466740236,0.15541362530413624,11.0,1.0,0.09791114149166052,0.0596530628610391,0.385936114104392,0.4564996815429083,0.5485443626508262,0.4073558570745261,0.024540460851361794,0.05958556539397913,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
2,Evolved HMM 5,3.106626490014562,0.5513134851138354,4.0,1.0,0.48150208254463783,0.10601190243532453,0.21505983098518774,0.19742618403484988,0.9979149056072133,0.44915947803967016,0.029615384615384616,0.2040484697871759,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
3,Tit For Tat,3.076534259259259,0.6764604810996564,0.0,1.0,0.5368138871565432,0.15205515319502105,0.13323337265569946,0.1778975869927364,1.0,0.0,1.0,0.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
4,Soft Joss: 0.9,3.052681788119288,0.704978813559322,0.0,1.0,0.5427041711007211,0.17569865792607134,0.12374712215083357,0.15785004882237408,1.0,0.0977812045682716,1.0,0.10542292692057477,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
5,"DoubleCrosser: (D, D)",3.0507643332025687,0.616748269458045,3.0,1.0,0.5250733498726319,0.1108698300742822,0.17275495672979377,0.19130186332329224,1.0,0.7827236517992975,0.0,0.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
6,Win-Stay Lose-Shift,3.042503822841745,0.7186001065908687,1.0,1.0,0.5389567201198135,0.17534678983845112,0.13451052433415286,0.15118596570758244,1.0,0.0,0.0,1.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
7,"ZD-Extort-2: 0.1111111111111111, 0.5",2.9935481253786564,0.6246226098624622,4.0,1.0,0.45250990012162773,0.17513089590177378,0.1440908175553059,0.22826838642129268,0.9559540692644333,0.7658260478802519,0.20951890030304252,0.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
8,GTFT: 0.33,2.9830086336608006,0.7944549033030978,0.0,1.0,0.5692662075702466,0.21947520550919516,0.08977584512954216,0.12148274179101602,1.0,0.325700525432873,1.0,0.32326167847734216,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
9,Meta Mixer: 14 players,2.9826402788962754,0.5161186331399097,7.0,0.6527777777777778,0.2869529667898257,0.22903891127940326,0.22537661310008422,0.25863150883068686,0.6000433366498575,0.42813086260833794,0.597601148672933,0.3904610641022792,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
10,Cycler DC,2.9796394315020285,0.4824334319526627,8.0,0.0,0.1759370981598558,0.3057951333598412,0.30144299557297993,0.2168247729073231,0.0,0.0,1.0,1.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
11,Random: 0.5,2.9581249193576307,0.5062922038060159,7.0,0.5305555555555556,0.2433981738939487,0.2607117553148953,0.2353560547810585,0.26053401601009746,0.48166660546587575,0.5154581511743836,0.5236835650160697,0.48834198607455953,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
12,Alternator,2.9121726327756488,0.5152387402641382,5.0,1.0,0.20165204288843414,0.31421381178203955,0.27043160933796445,0.21370253599156186,0.0,0.0,1.0,1.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
13,Bully,2.908403220333903,0.5042531473290235,8.0,0.0,0.1895737086712613,0.33020416872680664,0.25458580345546694,0.22563631914646526,0.0,1.0,0.0,1.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
14,Win-Shift Lose-Stay: D,2.8993990105893492,0.5921574853151294,7.0,0.0,0.2187993548980464,0.3613816371128421,0.25076159033874407,0.16905741765036736,0.0,1.0,1.0,0.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
15,Cooperator,2.760035833746132,1.0,0.0,1.0,0.6419894892753918,0.35801051072460827,0.0,0.0,1.0,1.0,0.0,0.0,3.46,1.44,4.02,2.68,0.03,0.06,24,76,probabilistic,16,6
