Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
3,Meta Winner: 3 players,2.0757424242424243,0.6068941504178273,1.0,1.0,0.3670871365277332,0.23967564771785532,0.24454887015152688,0.14868834560288446,0.7663062363730188,0.34265216436218643,0.6900532176015486,0.39628871300265445,2.65,-0.89,4.44,1.54,0.08,0.08,61,69,probabilistic,5,4
4,GTFT: 0.33,1.896323717948718,0.7784371909000989,0.0,1.0,0.5235900063154751,0.2594761866125622,0.13693162963257416,0.08000217743938842,1.0,0.3120954507168536,1.0,0.3011793582375479,2.65,-0.89,4.44,1.54,0.08,0.08,61,69,probabilistic,5,4
0,Grudger,3.2307977207977205,0.4882797731568998,6.0,1.0,0.42901730713378416,0.037109332542681235,0.3088493607276342,0.22502399959590036,1.0,0.0,0.0,0.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
1,Evolved FSM 16,3.1483569444444446,0.595393184178231,5.0,1.0,0.4806521344412593,0.10451186017453853,0.28651318142177323,0.1283228239624288,0.8959844327615539,0.4659638056197178,0.2796417599947871,0.2356173058373896,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
2,Evolved HMM 5,3.1426303303303302,0.5789972514453606,5.0,1.0,0.5130573949427286,0.07404151820583617,0.27233431659326574,0.14056677025816952,0.9987103820057627,0.4901508625999994,0.007334171304628575,0.15696799764093183,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
3,Tit For Tat,2.842283760683761,0.7162626544069843,0.0,1.0,0.5114941883081525,0.20377233510846007,0.18509138837637984,0.09964208820700755,1.0,0.0,1.0,0.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
4,Win-Stay Lose-Shift,2.7801971845148317,0.6979818365287588,1.0,1.0,0.5370277550427996,0.16701337796942556,0.15011387848889982,0.14584498849887495,1.0,0.0,0.0,1.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
5,Tit For 2 Tats,2.746696653975708,0.9061825318940138,0.0,1.0,0.6713800804698837,0.2284414323804035,0.0437793992354565,0.05639908791425632,1.0,0.7772882750957967,1.0,0.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
6,Meta Winner: 14 players,2.684926282429301,0.28176192209683293,8.0,1.0,0.17056678532433847,0.11776336157981085,0.3743590958606396,0.337310757235211,0.5775937783036927,0.6670006070477399,0.06297555288043896,0.16292336205386485,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
7,Suspicious Tit For Tat,2.556734459915516,0.5095060760486084,8.0,0.0,0.28822743997525463,0.21090570526707272,0.24386757776948045,0.2569992769881922,1.0,0.0,1.0,0.0,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,probabilistic,16,5
