Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
14,Alternator,2.221324074074074,0.5042542542542543,7.0,0.975975975975976,0.205055055055055,0.2991991991991992,0.2447447447447447,0.25100100100100103,0.047481701136478593,0.035450231410139185,0.9587861354503671,0.9578767180780827,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,prob_noisy,19,1
15,Win-Shift Lose-Stay: D,2.094305555555555,0.5434934934934935,8.0,0.05555555555555555,0.21544044044044042,0.32805305305305305,0.22792792792792793,0.22857857857857855,0.03607077382949639,0.964034611865768,0.9607862570576083,0.0374199276081694,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,prob_noisy,19,1
16,Bully,2.026509259259259,0.5548798798798799,9.0,0.03153153153153153,0.20095095095095095,0.3539289289289289,0.22997997997998,0.21514014014014016,0.04154775072336668,0.9620806297953864,0.03497636119505014,0.9584854132432336,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,prob_noisy,19,1
17,Anti Tit For Tat,1.89212962962963,0.581006006006006,7.0,0.9594594594594594,0.20888388388388388,0.3721221221221221,0.2084834834834835,0.21051051051051053,0.03939341825010137,0.9668381601412709,0.046781143841351076,0.9532098458290377,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,prob_noisy,19,1
18,Cooperator,1.605435185185184,0.959984984984985,1.0,0.963963963963964,0.5368618618618618,0.4231231231231231,0.022147147147147144,0.017867867867867863,0.9638702061987166,0.9573792799978796,0.9590168298145128,0.9655351721501868,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,prob_noisy,19,1
0,Evolved FSM 16,2.9370535714285717,0.6546860782529572,1.0,1.0,0.5783639143730888,0.10079671656204732,0.3103130532753903,0.010526315789473686,1.0,0.8991228070175439,1.0,0.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,prob_noisy,5,2
1,Grudger,2.5179807692307694,0.5630630630630631,1.0,1.0,0.5,0.03056759509260575,0.22973509071100373,0.2396973141963905,1.0,0.0,0.0,0.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,prob_noisy,5,2
2,Win-Stay Lose-Shift,1.9695362903225808,0.7413167444271643,0.0,1.0,0.578525641025641,0.17610432520640462,0.0831758034026465,0.16219423036530786,1.0,0.0,0.0,1.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,prob_noisy,5,2
3,Suspicious Tit For Tat,1.8136507936507935,0.3955773955773956,2.0,0.0,0.1392935626142947,0.2341779463026806,0.255097787395119,0.37143070368790565,1.0,0.0,1.0,0.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,prob_noisy,5,2
4,Bully,1.2309464285714287,0.6581858407079646,1.0,0.0,0.13945528926684705,0.5096490161617367,0.17297386454131555,0.1779218300301006,0.0,1.0,0.0,1.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,prob_noisy,5,2
